Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Mostafa Mastoor,https://en.wikipedia.org/wiki/Mostafa_Mastoor,Q6916861,https://www.wikidata.org/wiki/Q6916861,male,linguist; novelist; playwright; short story writer; translator; writer,Iran,Ahvaz,1965-01-01T00:00:00Z,,
Mahshid Mirmoezzi,https://en.wikipedia.org/wiki/Mahshid_Mirmoezzi,Q5962557,https://www.wikidata.org/wiki/Q5962557,female,translator,Iran,Qazvin,1962-01-01T00:00:00Z,,
Mohammad Parvin Gonabadi,https://en.wikipedia.org/wiki/Mohammad_Parvin_Gonabadi,Q5946474,https://www.wikidata.org/wiki/Q5946474,male,translator,Iran,Gonabad,1903-01-01T00:00:00Z,,
Erfan Mojib,https://en.wikipedia.org/wiki/Erfan_Mojib,Q135917355,https://www.wikidata.org/wiki/Q135917355,male,translator,,,1984-01-01T00:00:00Z,,
Fathollah Mojtabaei,https://en.wikipedia.org/wiki/Fathollah_Mojtabaei,Q5956646,https://www.wikidata.org/wiki/Q5956646,male,translator,Iran,Tehran,1927-01-01T00:00:00Z,,
Minoo Moshiri,https://en.wikipedia.org/wiki/Minoo_Moshiri,Q6869047,https://www.wikidata.org/wiki/Q6869047,female,linguist; translator; writer,Iran,Tehran,,,
Ata Nahai,https://en.wikipedia.org/wiki/Ata_Nahai,Q4121919,https://www.wikidata.org/wiki/Q4121919,male,linguist; novelist; translator,Iran,Baneh,1961-01-01T00:00:00Z,,
Parsa Pirouzfar,https://en.wikipedia.org/wiki/Parsa_Pirouzfar,Q3366049,https://www.wikidata.org/wiki/Q3366049,male,actor; drama teacher; film director; painter; playwright; screenwriter; theatrical director; translator,Iran,Tehran,1972-09-13T00:00:00Z,parsapirouzfar,https://x.com/parsapirouzfar
Insha-Allah Rahmati,https://en.wikipedia.org/wiki/Insha-Allah_Rahmati,Q109350513,https://www.wikidata.org/wiki/Q109350513,male,philosopher; translator; university teacher; writer,Iran,Malayer,1966-12-22T00:00:00Z,,
Mohammad Rasekh,https://en.wikipedia.org/wiki/Mohammad_Rasekh,Q5959496,https://www.wikidata.org/wiki/Q5959496,male,jurist; translator,Iran,Tehran,1963-01-01T00:00:00Z,,
Homa Rousta,https://en.wikipedia.org/wiki/Homa_Rousta,Q5887338,https://www.wikidata.org/wiki/Q5887338,female,actor; film director; translator,Iran,Tehran,1946-09-26T00:00:00Z,,
Ahmad Samii Gilani,https://en.wikipedia.org/wiki/Ahmad_Samii_Gilani,Q5867295,https://www.wikidata.org/wiki/Q5867295,male,translator; writer,Iran,Tehran,1921-01-01T00:00:00Z,,
Gegham Saryan,https://en.wikipedia.org/wiki/Gegham_Saryan,Q11035496,https://www.wikidata.org/wiki/Q11035496,male,poet; politician; translator,Iran; Soviet Union,Tabriz,1902-12-25T00:00:00Z,,
Mohammad-Reza Shafiei Kadkani,https://en.wikipedia.org/wiki/Mohammad-Reza_Shafiei_Kadkani,Q1525850,https://www.wikidata.org/wiki/Q1525850,male,essayist; historian; linguist; literary critic; poet; translator; university teacher,Iran,Kadkan,1939-10-12T00:00:00Z,,
Hossein Shanbehzadeh,https://en.wikipedia.org/wiki/Hossein_Shanbehzadeh,Q124770865,https://www.wikidata.org/wiki/Q124770865,male,activism,,,,,
Reza Shirmarz,https://en.wikipedia.org/wiki/Reza_Shirmarz,Q98425221,https://www.wikidata.org/wiki/Q98425221,male,writer,Iran,Tehran,1974-01-01T00:00:00Z,,
Niloufar Talebi,https://en.wikipedia.org/wiki/Niloufar_Talebi,Q7037172,https://www.wikidata.org/wiki/Q7037172,female,artist; translator,United States,London,,issues,https://x.com/issues
Varand,https://en.wikipedia.org/wiki/Varand,Q6582433,https://www.wikidata.org/wiki/Q6582433,male,linguist; poet; translator,Armenia,Tehran,1954-03-10T00:00:00Z,,
Sholeh Wolpé,https://en.wikipedia.org/wiki/Sholeh_Wolp%C3%A9,,,,,,,,,
Mohammad Jafar Yahaghi,https://en.wikipedia.org/wiki/Mohammad_Jafar_Yahaghi,Q6892093,https://www.wikidata.org/wiki/Q6892093,male,lexicographer; linguist; literary critic; translator; writer,Iran,Ferdows,1947-01-01T00:00:00Z,,
Chista Yasrebi,https://en.wikipedia.org/wiki/Chista_Yasrebi,Q34401890,https://www.wikidata.org/wiki/Q34401890,female,film director; literary critic; playwright; translator; writer,Iran,Tehran,1968-01-01T00:00:00Z,,
Rasoul Yunan,https://en.wikipedia.org/wiki/Rasoul_Yunan,Q6411173,https://www.wikidata.org/wiki/Q6411173,male,novelist; playwright; short story writer; translator,Iran,Urmia,1969-01-01T00:00:00Z,,
Nazanin Zaghari-Ratcliffe,https://en.wikipedia.org/wiki/Nazanin_Zaghari-Ratcliffe,Q24175773,https://www.wikidata.org/wiki/Q24175773,female,journalist; project manager; public relations executive,Iran; United Kingdom,Tafresh,1978-12-26T00:00:00Z,,
Mohammad Ali Afrashiteh,https://en.wikipedia.org/wiki/Mohammad_Ali_Afrashiteh,Q5960309,https://www.wikidata.org/wiki/Q5960309,male,poet; writer,Iran,Rasht,1908-01-01T00:00:00Z,,
Morteza Keyvan,https://en.wikipedia.org/wiki/Morteza_Keyvan,Q6561309,https://www.wikidata.org/wiki/Q6561309,male,poet; politician,Iran,Isfahan,1921-01-01T00:00:00Z,,
Mohammad Reza Pahlavi,https://en.wikipedia.org/wiki/Mohammad_Reza_Pahlavi,Q128245,https://www.wikidata.org/wiki/Q128245,male,monarch; politician,Pahlavi Iran,Tehran,1919-10-26T00:00:00Z,,
Rasoul Parvizi,https://en.wikipedia.org/wiki/Rasoul_Parvizi,Q5900793,https://www.wikidata.org/wiki/Q5900793,male,politician; short story writer; writer,Iran,Tangestan,1916-01-01T00:00:00Z,,
Hossein Towfigh,https://en.wikipedia.org/wiki/Hossein_Towfigh,Q29110257,https://www.wikidata.org/wiki/Q29110257,male,,,,,,
Bahmanyar,https://en.wikipedia.org/wiki/Bahmanyar,Q1151481,https://www.wikidata.org/wiki/Q1151481,male,mathematician; music journalist; philosopher; writer,Buyid dynasty; Iran; Seljuk Empire,,0993-01-01T00:00:00Z,,
Al-Isharat wa al-Tanbihat,https://en.wikipedia.org/wiki/Al-Isharat_wa_al-Tanbihat,Q22948618,https://www.wikidata.org/wiki/Q22948618,,,,,,,
Al-Nijat,https://en.wikipedia.org/wiki/Al-Nijat,Q10859385,https://www.wikidata.org/wiki/Q10859385,,,,,,,
The Book of Healing,https://en.wikipedia.org/wiki/The_Book_of_Healing,Q1030940,https://www.wikidata.org/wiki/Q1030940,,,,,,,
The Canon of Medicine,https://en.wikipedia.org/wiki/The_Canon_of_Medicine,Q466060,https://www.wikidata.org/wiki/Q466060,,,,,,,
Danishnama,https://en.wikipedia.org/wiki/Danishnama,Q5864003,https://www.wikidata.org/wiki/Q5864003,,,,,,,
On the Science of the Pulse,https://en.wikipedia.org/wiki/On_the_Science_of_the_Pulse,Q5950423,https://www.wikidata.org/wiki/Q5950423,,,,,,,
3 Body Problem (TV series),https://en.wikipedia.org/wiki/3_Body_Problem_%28TV_series%29,,,,,,,,tudum,https://x.com/tudum
The Keeper: The Legend of Omar Khayyam,https://en.wikipedia.org/wiki/The_Keeper%3A_The_Legend_of_Omar_Khayyam,,,,,,,,,
Khayyam (play),https://en.wikipedia.org/wiki/Khayyam_%28play%29,,,,,,,,,
A Lover's Oath,https://en.wikipedia.org/wiki/A_Lover%27s_Oath,,,,,,,,,
Omar Khaiyyam,https://en.wikipedia.org/wiki/Omar_Khaiyyam,Q7089738,https://www.wikidata.org/wiki/Q7089738,,,,,,,
Omar Khayyam (1923 film),https://en.wikipedia.org/wiki/Omar_Khayyam_%281923_film%29,,,,,,,,,
Omar Khayyam (1957 film),https://en.wikipedia.org/wiki/Omar_Khayyam_%281957_film%29,,,,,,,,,
Samarkand (novel),https://en.wikipedia.org/wiki/Samarkand_%28novel%29,,,,,,,,,
Konstantin Balmont,https://en.wikipedia.org/wiki/Konstantin_Balmont,Q314498,https://www.wikidata.org/wiki/Q314498,male,essayist; linguist; poet; translator; writer,France; Russian Empire; Russian Soviet Federative Socialist Republic,Gumnischi,1867-06-15T00:00:00Z,,
Safvet-beg Bašagić,https://en.wikipedia.org/wiki/Safvet-beg_Ba%C5%A1agi%C4%87,,,,,,,,,
Friedrich von Bodenstedt,https://en.wikipedia.org/wiki/Friedrich_von_Bodenstedt,Q77645,https://www.wikidata.org/wiki/Q77645,male,English–German translator; poet; slavist; translator; university teacher; writer,Kingdom of Prussia,Peine,1819-04-22T00:00:00Z,,
Shakti Chattopadhyay,https://en.wikipedia.org/wiki/Shakti_Chattopadhyay,Q3346436,https://www.wikidata.org/wiki/Q3346436,male,poet,British Raj; Dominion of India; India,Jaynagar Majilpur,1933-11-27T00:00:00Z,,
Edward FitzGerald (poet),https://en.wikipedia.org/wiki/Edward_FitzGerald_%28poet%29,,,,,,,,,
Andrzej Gawroński,https://en.wikipedia.org/wiki/Andrzej_Gawro%C5%84ski,,,,,,,,,
Robert Graves,https://en.wikipedia.org/wiki/Robert_Graves,Q201732,https://www.wikidata.org/wiki/Q201732,male,literary critic; military personnel; mythographer; novelist; playwright; poet; science fiction writer; screenwriter; theatre critic; translator; university teacher; writer,United Kingdom,Wimbledon,1895-07-24T00:00:00Z,,
D. V. Gundappa,https://en.wikipedia.org/wiki/D._V._Gundappa,Q5203844,https://www.wikidata.org/wiki/Q5203844,male,philosopher; poet; writer,British Raj; India,Mulbagal,1887-03-17T00:00:00Z,,
Maithilisharan Gupt,https://en.wikipedia.org/wiki/Maithilisharan_Gupt,Q1190782,https://www.wikidata.org/wiki/Q1190782,male,linguist; poet; politician; translator; writer,British Raj; Dominion of India; India,Chirgaon,1886-08-03T00:00:00Z,,
Madhav Julian,https://en.wikipedia.org/wiki/Madhav_Julian,Q6727262,https://www.wikidata.org/wiki/Q6727262,male,poet; writer,,,1894-01-21T00:00:00Z,,
Thirunalloor Karunakaran,https://en.wikipedia.org/wiki/Thirunalloor_Karunakaran,Q2474442,https://www.wikidata.org/wiki/Q2474442,male,linguist; lyricist; philosopher; poet; translator; writer,India,Perinad,1924-10-08T00:00:00Z,,
G. Sankara Kurup,https://en.wikipedia.org/wiki/G._Sankara_Kurup,Q2979882,https://www.wikidata.org/wiki/Q2979882,male,writer,British Raj; Dominion of India; India,Nayathod,1901-06-03T00:00:00Z,,
Richard Le Gallienne,https://en.wikipedia.org/wiki/Richard_Le_Gallienne,Q545544,https://www.wikidata.org/wiki/Q545544,male,journalist; poet; translator; writer,France; United Kingdom; United Kingdom of Great Britain and Ireland,Liverpool,1866-01-20T00:00:00Z,,
Justin Huntly McCarthy,https://en.wikipedia.org/wiki/Justin_Huntly_McCarthy,Q6317720,https://www.wikidata.org/wiki/Q6317720,male,historian; playwright; poet; politician; translator; writer,United Kingdom; United Kingdom of Great Britain and Ireland,,1860-09-30T00:00:00Z,,
Kazi Nazrul Islam,https://en.wikipedia.org/wiki/Kazi_Nazrul_Islam,Q334818,https://www.wikidata.org/wiki/Q334818,male,poet; singer; soldier; translator; writer,Bangladesh; British Raj; Dominion of India; India,Churulia,1899-05-24T00:00:00Z,,
Pierre Pascal,https://en.wikipedia.org/wiki/Pierre_Pascal,Q25249306,https://www.wikidata.org/wiki/Q25249306,male,poet; translator,France,Mons-en-Barœul,1909-04-16T00:00:00Z,,
Ahmed Rami (poet),https://en.wikipedia.org/wiki/Ahmed_Rami_%28poet%29,,,,,,,,,
Duvvuru Ramireddy,https://en.wikipedia.org/wiki/Duvvuru_Ramireddy,Q5317636,https://www.wikidata.org/wiki/Q5317636,male,poet; writer,British Raj,Sri Potti Sri Ramulu Nellore district,1895-01-01T00:00:00Z,,
T. Ifor Rees,https://en.wikipedia.org/wiki/T._Ifor_Rees,Q7668315,https://www.wikidata.org/wiki/Q7668315,male,diplomat,United Kingdom; United Kingdom of Great Britain and Ireland,Rhydypennau,1890-02-16T00:00:00Z,,
Frederick Rolfe,https://en.wikipedia.org/wiki/Frederick_Rolfe,Q1289140,https://www.wikidata.org/wiki/Q1289140,male,historian; novelist; painter; photographer; writer,United Kingdom of Great Britain and Ireland,London,1860-07-22T00:00:00Z,,
Hemendra Kumar Roy,https://en.wikipedia.org/wiki/Hemendra_Kumar_Roy,Q5711290,https://www.wikidata.org/wiki/Q5711290,male,children's writer; writer,British Raj; India,Kolkata,1888-09-02T00:00:00Z,,
Muhammad Shahidullah,https://en.wikipedia.org/wiki/Muhammad_Shahidullah,Q3350424,https://www.wikidata.org/wiki/Q3350424,male,lawyer; linguist; researcher; teacher,British Raj; Pakistan,Piyara,1885-07-10T00:00:00Z,,
Edward Henry Whinfield,https://en.wikipedia.org/wiki/Edward_Henry_Whinfield,Q4819066,https://www.wikidata.org/wiki/Q4819066,male,barrister; translator,,,1835-08-28T00:00:00Z,,
Bijan Abdolkarimi,https://en.wikipedia.org/wiki/Bijan_Abdolkarimi,Q4907155,https://www.wikidata.org/wiki/Q4907155,male,philosopher; poet; translator; writer,Iran,Tehran,1963-08-20T00:00:00Z,,
Bozorg Alavi,https://en.wikipedia.org/wiki/Bozorg_Alavi,Q560371,https://www.wikidata.org/wiki/Q560371,male,linguist; novelist; poet; politician; short story writer; translator; writer,Iran,Tehran,1904-02-02T00:00:00Z,,
B. Alijani,https://en.wikipedia.org/wiki/B._Alijani,Q5958078,https://www.wikidata.org/wiki/Q5958078,male,academic; essayist; geographer; meteorologist; translator; writer,Iran,Tehran,1946-01-01T00:00:00Z,,
Ghamar Ariyan,https://en.wikipedia.org/wiki/Ghamar_Ariyan,Q5962773,https://www.wikidata.org/wiki/Q5962773,female,essayist; lexicographer; translator; writer,Iran,Quchan,1922-03-22T00:00:00Z,,
Manouchehr Atashi,https://en.wikipedia.org/wiki/Manouchehr_Atashi,Q936553,https://www.wikidata.org/wiki/Q936553,male,journalist; linguist; poet; translator; writer,Iran; Pahlavi dynasty,Dashtestan County,1931-09-25T00:00:00Z,,
Abdolmohammad Ayati,https://en.wikipedia.org/wiki/Abdolmohammad_Ayati,Q5956105,https://www.wikidata.org/wiki/Q5956105,male,translator; writer,Iran,Borujerd,1926-04-01T00:00:00Z,,
Mahmoud Mosharraf Azad Tehrani,https://en.wikipedia.org/wiki/Mahmoud_Mosharraf_Azad_Tehrani,Q456013,https://www.wikidata.org/wiki/Q456013,male,linguist; poet; translator; writer,Iran; Pahlavi dynasty,Tehran,1933-12-09T00:00:00Z,,
Samin Baghtcheban,https://en.wikipedia.org/wiki/Samin_Baghtcheban,Q7409456,https://www.wikidata.org/wiki/Q7409456,male,composer; linguist; poet; translator; writer,Iran,Tabriz,1923-09-24T00:00:00Z,,
Samad Behrangi,https://en.wikipedia.org/wiki/Samad_Behrangi,Q340074,https://www.wikidata.org/wiki/Q340074,male,children's writer; essayist; journalist; poet; teacher; translator; writer,Iran,Tabriz,1939-06-24T00:00:00Z,,
Simin Daneshvar,https://en.wikipedia.org/wiki/Simin_Daneshvar,Q263807,https://www.wikidata.org/wiki/Q263807,female,linguist; novelist; short story writer; translator; university teacher; writer,Iran,Shiraz,1921-04-28T00:00:00Z,,
Bijan Elahi,https://en.wikipedia.org/wiki/Bijan_Elahi,Q5963512,https://www.wikidata.org/wiki/Q5963512,male,painter; poet; translator,Iran,Tehran,1945-07-07T00:00:00Z,,
Abbas Eqbal Ashtiani,https://en.wikipedia.org/wiki/Abbas_Eqbal_Ashtiani,Q4116702,https://www.wikidata.org/wiki/Q4116702,male,historian; literary scholar; translator,Iran,Ashtian,1896-01-01T00:00:00Z,,
Mahmoud Etemadzadeh,https://en.wikipedia.org/wiki/Mahmoud_Etemadzadeh,Q5964075,https://www.wikidata.org/wiki/Q5964075,male,activist; linguist; translator; writer,Iran,Rasht,1915-01-13T00:00:00Z,,
Pooran Farrokhzad,https://en.wikipedia.org/wiki/Pooran_Farrokhzad,Q7228850,https://www.wikidata.org/wiki/Q7228850,female,journalist; lexicographer; linguist; poet; short story writer; translator; writer,Iran,Nowshahr,1932-01-30T00:00:00Z,,
Mehran Ghassemi,https://en.wikipedia.org/wiki/Mehran_Ghassemi,Q3304565,https://www.wikidata.org/wiki/Q3304565,male,blogger; journalist; linguist; translator,Iran,Shiraz,1977-04-08T00:00:00Z,,
Mohammad Ghazi (translator),https://en.wikipedia.org/wiki/Mohammad_Ghazi_%28translator%29,,,,,,,,,
Ghassem Hasheminezhad,https://en.wikipedia.org/wiki/Ghassem_Hasheminezhad,Q5963531,https://www.wikidata.org/wiki/Q5963531,male,journalist; literary critic; novelist; translator,Iran,Amol,1940-09-24T00:00:00Z,,
Hushang Irani,https://en.wikipedia.org/wiki/Hushang_Irani,Q5949281,https://www.wikidata.org/wiki/Q5949281,male,journalist; linguist; painter; poet; translator; writer,Iran,Hamadan,1925-09-01T00:00:00Z,,
Mohammad-Taqi Ja'fari,https://en.wikipedia.org/wiki/Mohammad-Taqi_Ja%27fari,,,,,,,,,
Mohammad-Ali Jamalzadeh,https://en.wikipedia.org/wiki/Mohammad-Ali_Jamalzadeh,Q1393111,https://www.wikidata.org/wiki/Q1393111,male,historian; linguist; novelist; poet; short story writer; translator; writer,Iran,Isfahan,1892-01-13T00:00:00Z,,
Ali Khamenei,https://en.wikipedia.org/wiki/Ali_Khamenei,Q57336,https://www.wikidata.org/wiki/Q57336,male,Islamic jurist; poet; politician; translator; writer,Iran; Pahlavi Iran,Mashhad,1939-04-19T00:00:00Z,khamenei_ir,https://x.com/khamenei_ir
Mohammad Jafar Mahjoub,https://en.wikipedia.org/wiki/Mohammad_Jafar_Mahjoub,Q3792176,https://www.wikidata.org/wiki/Q3792176,male,essayist; lexicographer; linguist; literary critic; literary scholar; translator; writer,Iran,Tehran,1924-08-23T00:00:00Z,,
Naser Makarem Shirazi,https://en.wikipedia.org/wiki/Naser_Makarem_Shirazi,Q1075947,https://www.wikidata.org/wiki/Q1075947,male,marji'; theologian; writer,Iran,Shiraz,1927-02-25T00:00:00Z,,
Ali Meshkini,https://en.wikipedia.org/wiki/Ali_Meshkini,Q1378298,https://www.wikidata.org/wiki/Q1378298,male,akhoond; cleric; politician; theologian,Iran,Meshginshahr,1922-12-02T00:00:00Z,,
Shahrokh Meskoob,https://en.wikipedia.org/wiki/Shahrokh_Meskoob,Q7462266,https://www.wikidata.org/wiki/Q7462266,male,linguist; literary critic; professor; translator; writer,Iran,Babol,1924-01-11T00:00:00Z,,
Syed Rahim Moshiri,https://en.wikipedia.org/wiki/Syed_Rahim_Moshiri,Q20962545,https://www.wikidata.org/wiki/Q20962545,male,translator,Iran,Semnan,1930-04-11T00:00:00Z,,
Abdolhossein Noushin,https://en.wikipedia.org/wiki/Abdolhossein_Noushin,Q5954046,https://www.wikidata.org/wiki/Q5954046,male,actor; film director; playwright,Iran,Mashhad,1905-07-12T00:00:00Z,,
Mohammad-Ja'far Pouyandeh,https://en.wikipedia.org/wiki/Mohammad-Ja%27far_Pouyandeh,,,,,,,,,
Mahdi Elahi Ghomshei,https://en.wikipedia.org/wiki/Mahdi_Elahi_Ghomshei,Q6400784,https://www.wikidata.org/wiki/Q6400784,male,mystic; philosopher; poet; translator,Iran,Isfahan,1901-01-01T00:00:00Z,,
Gholamreza Rashid-Yasemi,https://en.wikipedia.org/wiki/Gholamreza_Rashid-Yasemi,Q10289676,https://www.wikidata.org/wiki/Q10289676,male,academic; journalist; linguist; poet; translator; writer,Iran,Gahvareh,1896-11-19T00:00:00Z,,
Fuad Rouhani,https://en.wikipedia.org/wiki/Fuad_Rouhani,Q520903,https://www.wikidata.org/wiki/Q520903,male,diplomat; lawyer; linguist; politician; translator; writer,Iran,Tehran,1907-10-23T00:00:00Z,,
Mohammad Sadeqi Tehrani,https://en.wikipedia.org/wiki/Mohammad_Sadeqi_Tehrani,Q6892385,https://www.wikidata.org/wiki/Q6892385,male,akhoond; theologian,Iran,Tehran,1926-03-21T00:00:00Z,,
Tahereh Saffarzadeh,https://en.wikipedia.org/wiki/Tahereh_Saffarzadeh,Q4116345,https://www.wikidata.org/wiki/Q4116345,female,literary critic; poet; translator; writer,Iran,Sirjan,1936-11-18T00:00:00Z,,
Mehdi Sahabi,https://en.wikipedia.org/wiki/Mehdi_Sahabi,Q2659363,https://www.wikidata.org/wiki/Q2659363,male,journalist; linguist; painter; photographer; sculptor; translator; writer,Iran,Qazvin,1943-01-01T00:00:00Z,,
Mehdi Semsar,https://en.wikipedia.org/wiki/Mehdi_Semsar,Q5948107,https://www.wikidata.org/wiki/Q5948107,male,journalist; pharmacist; translator,Iran,Bushehr,1928-01-01T00:00:00Z,,
Ahmad Ali Sepehr,https://en.wikipedia.org/wiki/Ahmad_Ali_Sepehr,Q5960294,https://www.wikidata.org/wiki/Q5960294,male,historian; politician,Iran,Tehran,1888-01-01T00:00:00Z,,
Reza Seyed-Hosseini,https://en.wikipedia.org/wiki/Reza_Seyed-Hosseini,Q5955693,https://www.wikidata.org/wiki/Q5955693,male,translator; writer,Iran,Ardabil,1926-10-15T00:00:00Z,,
Khosrow Shakeri Zand,https://en.wikipedia.org/wiki/Khosrow_Shakeri_Zand,Q5954082,https://www.wikidata.org/wiki/Q5954082,male,academic; historian; translator; writer,Iran,Tehran,1938-07-03T00:00:00Z,,
Ahmad Shamlou,https://en.wikipedia.org/wiki/Ahmad_Shamlou,Q366521,https://www.wikidata.org/wiki/Q366521,male,dub actor; dub director; journalist; lexicographer; linguist; literary critic; poet; translator; writer,Iran; Pahlavi Iran,Tehran,1925-12-12T00:00:00Z,,
Majid Sharif,https://en.wikipedia.org/wiki/Majid_Sharif,Q6737862,https://www.wikidata.org/wiki/Q6737862,male,essayist; journalist; linguist; translator; writer,Iran,,1950-01-01T00:00:00Z,,
Mirza Abutaleb Zanjani,https://en.wikipedia.org/wiki/Mirza_Abutaleb_Zanjani,Q6874808,https://www.wikidata.org/wiki/Q6874808,male,linguist; translator,Iran,Zanjan,1843-12-10T00:00:00Z,,
Attar of Nishapur,https://en.wikipedia.org/wiki/Attar_of_Nishapur,Q194091,https://www.wikidata.org/wiki/Q194091,male,Sufi; biographer; mystic; pharmacist; philosopher; poet; writer,Iran,Nishapur,1145-03-01T00:00:00Z,,
Hamid Reza Ardalan,https://en.wikipedia.org/wiki/Hamid_Reza_Ardalan,Q56364589,https://www.wikidata.org/wiki/Q56364589,male,composer; lexicographer; writer,Iran,Sanandaj,1959-09-23T00:00:00Z,,
Mohammad Reza Azadehfar,https://en.wikipedia.org/wiki/Mohammad_Reza_Azadehfar,Q17484110,https://www.wikidata.org/wiki/Q17484110,male,ethnomusicologist; musicologist,,,1969-01-01T00:00:00Z,,
Hormoz Farhat,https://en.wikipedia.org/wiki/Hormoz_Farhat,Q5903851,https://www.wikidata.org/wiki/Q5903851,male,composer; ethnomusicologist; musicologist; professor,Iran,Tehran,1929-08-08T00:00:00Z,,
Fouzieh Majd,https://en.wikipedia.org/wiki/Fouzieh_Majd,Q8565166,https://www.wikidata.org/wiki/Q8565166,female,composer,Iran,,,,
Mohammad Taghi Massoudieh,https://en.wikipedia.org/wiki/Mohammad_Taghi_Massoudieh,Q5872279,https://www.wikidata.org/wiki/Q5872279,male,composer; ethnomusicologist,Iran,Mashhad,1927-04-09T00:00:00Z,,
Manoochehr Sadeghi,https://en.wikipedia.org/wiki/Manoochehr_Sadeghi,Q6751285,https://www.wikidata.org/wiki/Q6751285,male,composer; ethnomusicologist; musicologist,United States,Tehran,1938-04-13T00:00:00Z,,
